obsid,xid,dist_pc,wave,star_mjy,chi_star,ra_obs,de_obs,level,path
1342224543,2MASS J11564820-2229213,,70,0.100667,,179.20067043620278,-22.48934717841793,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL280900589/1342224543/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1157_m2229_00_v1.0_1471787520820.fits.gz
1342224545,2MASS J11112820-2655027,49.613756902513934,70,0.337224,0.8304860000000001,167.86717888643517,-26.91750644444675,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294024/1342224545/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1111_m2655_00_v1.0_1471786689060.fits.gz
1342224547,2MASS J11112820-2655027,49.613756902513934,100,0.171428,0.379733,167.86717888643517,-26.91750644444675,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL280900592/1342224547/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1111_m2655_00_v1.0_1471786363139.fits.gz
1342224634,HD 125607,130.16087884625395,100,1.91282,1.42693,214.8631769753089,37.60986176146423,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293742/1342224634/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1419_p3737_00_v1.0_1471787806345.fits.gz
1342224848,* alf Cen A,1.324836713875015,100,1706.3200000000002,-1.1994799999999999,,,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293731/1342224848/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1439_m6050_00_v1.0_1471788061502.fits.gz
1342224848,* alf Cen B,1.2548310997339758,100,725.5060000000001,0.21905,219.8722302805193,-60.834943907562845,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293731/1342224848/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1439_m6050_00_v1.0_1471788061502.fits.gz
1342224850,* c Eri,29.42907592701589,70,12.1282,2.52993,69.40069413976097,-2.4737550885885518,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293034/1342224850/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0438_m0229_00_v1.0_1471787734315.fits.gz
1342224850,GJ 3305,,70,3.2481099999999996,-0.447538,69.40623650808807,-2.4915211629819867,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293034/1342224850/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0438_m0229_00_v1.0_1471787734315.fits.gz
1342224852,* 51 Eri,29.42907592701589,100,5.95692,4.28003,69.40069413976097,-2.4737550885885518,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL280900361/1342224852/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0438_m0229_00_v1.0_1471787927335.fits.gz
1342224852,GJ 3305,,100,1.6053899999999999,1.16131,69.40623650808807,-2.4915211629819867,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL280900361/1342224852/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0438_m0229_00_v1.0_1471787927335.fits.gz
1342224907,HD 114783,20.50020500205002,100,2.72966,2.42135,198.18199349974853,-2.2650029900472783,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293933/1342224907/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1313_m0216_00_v1.0_1471790314320.fits.gz
1342224916,2MASS J12265135-3316124,,70,0.0608625,2.01875,186.71376491376324,-33.27025123833456,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294025/1342224916/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1227_m3316_00_v1.0_1471788819845.fits.gz
1342224918,2MASS J12265135-3316124,,70,0.0608625,2.01875,186.71376491376324,-33.27025123833456,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL280900594/1342224918/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1227_m3316_00_v1.0_1471788772319.fits.gz
1342224948,BD-07 4003,6.303580433686334,100,3.82374,4.3386,229.85810964718345,-7.7225748148148154,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293543/1342224948/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1519_m0743_00_v1.0_1471796102631.fits.gz
1342225005,HD 95086,83.75209380234507,70,1.6497,38.3852,164.2622236423023,-68.66730524259322,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294173/1342225005/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1057_m6840_00_v1.0_1471791920333.fits.gz
1342225007,HD 95086,83.75209380234507,100,0.810179,39.4082,164.2622236423023,-68.66730524259322,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL280900681/1342225007/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1057_m6840_00_v1.0_1471791903920.fits.gz
1342225009,HD 102117,39.624518066799006,100,1.91197,0.599468,176.20985702462738,-58.703938394546725,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293934/1342225009/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1145_m5842_00_v1.0_1471792748974.fits.gz
1342225091,2MASS J12035905-3821402,80.20918555592986,70,0.0201118,1.42016,180.99584135328155,-38.361260992776884,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294026/1342225091/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1204_m3822_00_v1.0_1471793284463.fits.gz
1342225094,2MASS J11552654-4131380,,70,0.013736700000000001,,178.86046154123426,-41.52730204226706,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294027/1342225094/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1155_m4132_00_v1.0_1471792288720.fits.gz
1342225096,2MASS J11552654-4131380,,100,0.00697159,,178.86046154123426,-41.52730204226706,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL280900596/1342225096/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1155_m4132_00_v1.0_1471791148492.fits.gz
1342225104,BD-07 4003,6.303580433686334,70,7.6048,7.51185,229.85776639535686,-7.722602453703702,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293770/1342225104/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1519_m0743_00_v1.0_1471794443527.fits.gz
1342225106,HD 155358,44.014084507042256,100,1.9432099999999999,1.86305,257.3933706266487,33.35515240739752,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293935/1342225106/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1710_p3321_00_v1.0_1471794112230.fits.gz
1342225108,GD 362,56.246133078350866,100,0.00021026299999999998,3.2165,262.89308455108267,37.08838329778965,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294161/1342225108/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1732_p3705_00_v1.0_1471796283171.fits.gz
1342225110,TYC 3959-578-1,308.21390044691015,70,0.45300199999999996,9.370339999999999,312.7087649182361,57.47225990518657,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293823/1342225110/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_2051_p5728_00_v1.0_1471793606183.fits.gz
1342225112,IRAS 23421+5527,4081.632653061225,70,0.719785,20.4216,356.1434465021297,55.73339567629632,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293806/1342225112/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_2345_p5544_00_v1.0_1471792829788.fits.gz
1342225114,IRAS 23421+5527,4081.632653061225,100,0.35608199999999995,15.8356,356.1434465021297,55.73339567629632,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL280900560/1342225114/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_2345_p5544_00_v1.0_1471794879694.fits.gz
1342225120,* nu. Hor,50.45408678102926,70,8.801979999999999,35.0133,42.256866041483384,-62.8064298763873,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294174/1342225120/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0249_m6248_00_v1.0_1471794533605.fits.gz
1342225122,* nu. Hor,50.45408678102926,100,4.34254,36.2352,42.256866041483384,-62.8064298763873,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL280900683/1342225122/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0249_m6248_00_v1.0_1471794280675.fits.gz
1342225204,2MASS J10571669-3512548,94.9595472328788,70,0.0232483,2.9636299999999998,164.31943431558832,-35.215249356088954,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294028/1342225204/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1057_m3513_00_v1.0_1471795436939.fits.gz
1342225206,2MASS J10571669-3512548,94.9595472328788,100,0.01219,4.63673,164.31943431558832,-35.215249356088954,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL280900598/1342225206/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1057_m3513_00_v1.0_1471793541943.fits.gz
1342225244,V* AR Lac,42.7715996578272,70,16.4885,1.8095400000000001,332.16983469306894,45.74240328275886,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294068/1342225244/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_2209_p4545_00_v1.0_1471794900970.fits.gz
1342225268,BD+32 2899,66.89365915004917,70,0.8722589999999999,11.0168,260.2982880918789,32.53605304891253,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293824/1342225268/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1721_p3232_00_v1.0_1471796575452.fits.gz
1342225288,HD 140614,60.74227054607301,70,2.51417,33.4979,236.12567578226464,3.3698723670602835,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293825/1342225288/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1544_p0322_00_v1.0_1471797896330.fits.gz
1342225296,* 33 Lib,80.1063812743323,70,2.55424,25.9575,232.39452917911203,-17.440914450370773,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293826/1342225296/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1530_m1726_00_v1.0_1471797486896.fits.gz
1342225300,* 23 Lib,26.200095368347146,100,4.2718799999999995,0.9785440000000001,228.36802150059376,-25.309590364271045,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293936/1342225300/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1513_m2519_00_v1.0_1471798810439.fits.gz
1342225302,HD 133803,124.84394506866415,70,0.907703,12.3873,226.81213438297797,-29.50457560027739,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293827/1342225302/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1507_m2930_00_v1.0_1471797401706.fits.gz
1342225304,HD 131488,,100,0.291564,36.9959,223.7833745613537,-41.12046092978932,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293784/1342225304/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1455_m4107_00_v1.0_1471796661051.fits.gz
1342225310,HD 142022,34.32887058015791,100,1.71005,0.776945,242.5518319997948,-84.23169702314938,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293937/1342225310/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1610_m8414_00_v1.0_1471799384174.fits.gz
1342225324,HD 10269,46.85508658820001,70,3.28838,21.7353,24.782298190214487,-56.42947726324211,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293828/1342225324/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0139_m5626_00_v1.0_1471798135933.fits.gz
1342225326,* q02 Eri,62.034739454094286,70,8.281,31.7959,26.526785070823035,-53.52184413495026,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294175/1342225326/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0146_m5331_00_v1.0_1471798805700.fits.gz
1342225328,* q02 Eri,62.034739454094286,100,4.0749200000000005,29.0935,26.526785070823035,-53.52184413495026,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL280900685/1342225328/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0146_m5331_00_v1.0_1471798895232.fits.gz
1342225330,HD 7931,121.32388624672426,100,2.7134199999999997,1.10784,19.634651440784868,-28.73293673888895,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293743/1342225330/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0119_m2844_00_v1.0_1471798428095.fits.gz
1342225339,HD 4917,205.44849406253846,100,2.44259,2.2993200000000003,12.776235596069975,-12.9276491564588,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293744/1342225339/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0051_m1256_00_v1.0_1471798417035.fits.gz
1342225367,CD-53 251,414.67965996267884,70,0.138539,38.3554,19.431131490549483,-52.55856109291684,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293807/1342225367/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0118_m5234_00_v1.0_1471799660982.fits.gz
1342225369,CD-53 251,414.67965996267884,100,0.0689038,38.6965,19.431131490549483,-52.55856109291684,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL280900563/1342225369/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0118_m5234_00_v1.0_1471799634694.fits.gz
1342225373,HD 7112,50.67576127662378,70,1.1723700000000001,15.887,17.48585880808701,-64.3591790924761,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293829/1342225373/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0110_m6422_00_v1.0_1471800903871.fits.gz
1342225383,V* CF Tuc,87.95538902668568,70,5.91812,1.54176,13.285323016376081,-74.65148850208324,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294069/1342225383/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0053_m7439_00_v1.0_1471799448661.fits.gz
1342225385,HD 8813,46.352090479280605,70,1.63367,4.40417,20.85916937088608,-76.6118473175719,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293830/1342225385/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0123_m7637_00_v1.0_1471800323479.fits.gz
1342225389,HD 120362,61.78560395427866,70,0.807745,8.28903,208.43081968902698,-78.41398292339237,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293832/1342225389/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1354_m7825_00_v1.0_1471801092902.fits.gz
1342225399,V* HS Lup,41.85764215901718,70,3.2834600000000003,-0.421288,226.9900796439736,-45.579759994179604,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294071/1342225399/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1508_m4535_00_v1.0_1471799983066.fits.gz
1342225405,HD 134888,89.92805755395685,70,0.730321,34.3024,228.3664207339851,-33.14736891291657,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293833/1342225405/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1513_m3309_00_v1.0_1471800902739.fits.gz
1342225407,HD 129927,136.0544217687075,70,0.888157,4.94824,221.5435867154505,-30.970196661734732,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293834/1342225407/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1446_m3058_00_v1.0_1471801558507.fits.gz
1342225409,CD-30 11814,514.2181313313107,70,0.6440699999999999,21.1154,223.86922714205426,-30.69904239559812,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293808/1342225409/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1455_m3042_00_v1.0_1471800483134.fits.gz
1342225411,CD-30 11814,514.2181313313107,100,0.31911500000000004,22.5188,223.86922714205426,-30.69904239559812,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL280900565/1342225411/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1455_m3042_00_v1.0_1471802309677.fits.gz
1342225413,HD 131976,5.925223677193813,70,35.232,-1.2538200000000002,224.36387943321895,-21.41694797323823,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294073/1342225413/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1457_m2125_00_v1.0_1471800344834.fits.gz
1342225421,HD 142245,97.50199879097522,100,3.90206,0.609865,238.2343091866928,15.430635502315008,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293745/1342225421/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1553_p1526_00_v1.0_1471801663859.fits.gz
1342225447,V* V1762 Cyg,73.43815405855959,70,47.5691,1.76842,287.10692120169364,52.42555576740357,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294074/1342225447/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1908_p5226_00_v1.0_1471801422802.fits.gz
1342225451,BD+47 3700,566.5722379603401,70,0.707472,37.9635,332.02378492487185,48.035998738842096,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293809/1342225451/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_2208_p4802_00_v1.0_1471802698420.fits.gz
1342225453,BD+47 3700,566.5722379603401,100,0.35240900000000003,32.7758,332.02378492487185,48.035998738842096,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL280900567/1342225453/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_2208_p4802_00_v1.0_1471801995567.fits.gz
1342225479,HD 1502,191.95700163163448,100,1.5113800000000002,1.7410700000000001,4.8213557344024185,14.054701407894502,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293746/1342225479/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0019_p1403_00_v1.0_1471803227291.fits.gz
1342225487,IRAS F00267+0935,505.3567818880129,70,1.5528300000000002,34.4434,7.327449388172886,9.87516045386358,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293810/1342225487/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0029_p0953_00_v1.0_1471803004723.fits.gz
1342225489,IRAS F00267+0935,505.3567818880129,100,0.765723,30.2683,7.327449388172886,9.87516045386358,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL280900569/1342225489/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0029_p0953_00_v1.0_1471802669665.fits.gz
1342225491,V* BK Psc,33.911639831255684,70,1.4049399999999999,0.686435,9.927421797024145,10.653159636804796,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294076/1342225491/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0040_p1039_00_v1.0_1471803572162.fits.gz
1342225497,HD 4313,136.81762210972772,100,2.4420100000000002,1.6741099999999998,11.418136821704119,7.845041849884431,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293747/1342225497/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0046_p0751_00_v1.0_1471803478319.fits.gz
1342226665,WK81 1,131.70025023047543,70,0.563248,8.542819999999999,64.85947730912471,28.437211655090408,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293035/1342226665/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0419_p2826_00_v1.0_1471813575381.fits.gz
1342226667,WK81 1,131.70025023047543,100,0.280167,6.21183,64.85947730912471,28.437211655090408,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL280900363/1342226667/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0419_p2826_00_v1.0_1471813753197.fits.gz
1342226669,HD 283572,130.33051819414035,70,1.67792,0.715496,65.49523380226634,28.301723431110073,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293036/1342226669/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0422_p2818_00_v1.0_1471815450110.fits.gz
1342226671,HD 283572,130.33051819414035,100,0.8278880000000001,1.4169100000000001,65.49523380226634,28.301723431110073,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL280900365/1342226671/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0422_p2818_00_v1.0_1471813859934.fits.gz
1342226673,V* V1070 Tau,126.36633600808744,70,0.632919,0.875584,64.92198995514455,27.829961077868933,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293037/1342226673/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0420_p2750_00_v1.0_1471814709065.fits.gz
1342226675,V* V1070 Tau,126.36633600808744,100,0.313873,0.633413,64.92198995514455,27.829961077868933,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL280900367/1342226675/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0420_p2750_00_v1.0_1471814141952.fits.gz
1342226677,2MASS J04251767+2617504,,70,0.8517819999999999,0.23245300000000002,66.3237293078362,26.297304615467826,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293038/1342226677/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0425_p2618_00_v1.0_1471814806012.fits.gz
1342226679,2MASS J04251767+2617504,,100,0.44042699999999996,-0.690764,66.3237293078362,26.297304615467826,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL280900369/1342226679/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0425_p2618_00_v1.0_1471814379973.fits.gz
1342226681,V* FT Tau,,70,0.37692300000000006,38.2419,65.91331432451287,24.937220882407555,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293039/1342226681/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0424_p2456_00_v1.0_1471816290895.fits.gz
1342226683,V* FT Tau,,100,0.186397,38.8407,65.91331432451287,24.937220882407555,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL280900372/1342226683/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0424_p2456_00_v1.0_1471814588664.fits.gz
1342226688,CD-46 4043,223.5985958008184,70,0.853614,1.8827599999999998,124.83887067944059,-47.13502998073579,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293835/1342226688/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0819_m4708_00_v1.0_1471815250143.fits.gz
1342226694,HD 109927,66.09035873846723,70,0.6426569999999999,0.392268,189.7539553946004,-56.91093977888711,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293836/1342226694/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1239_m5655_00_v1.0_1471815513063.fits.gz
1342226696,HD 117618,37.965072133637044,100,1.98822,0.6789930000000001,203.1066021831653,-47.271771282873146,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293938/1342226696/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1332_m4716_00_v1.0_1471818553047.fits.gz
1342227020,HD 107649,93.72071227741331,70,0.7214539999999999,4.9928099999999995,185.60337348851655,-51.026253436110636,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293837/1342227020/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1222_m5102_00_v1.0_1471817347299.fits.gz
1342227022,HD 111520,108.57763300760044,70,0.728254,37.5184,192.58197144527455,-49.86365298499778,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293838/1342227022/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1250_m4952_00_v1.0_1471817499810.fits.gz
1342227024,HD 112810,143.2664756446991,70,0.530866,33.5229,194.9993586901218,-50.38961997916635,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293840/1342227024/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1260_m5023_00_v1.0_1471817959737.fits.gz
1342227026,HD 113766,122.54901960784314,70,2.34238,37.172,196.64861940966927,-46.03389625972005,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278294132/1342227026/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1307_m4602_00_v1.0_1471817286610.fits.gz
1342227028,HD 115371,89.2857142857143,70,1.06391,14.4935,199.37046041907902,-42.93304906064894,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293841/1342227028/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1317_m4256_00_v1.0_1471818235794.fits.gz
1342227051,2MASS J04341099+2251445,161.7677985020302,70,0.20360400000000003,-1.42889,68.54584082216171,22.86227680212899,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293040/1342227051/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0434_p2252_00_v1.0_1471818322709.fits.gz
1342227053,2MASS J04341099+2251445,161.7677985020302,100,0.10096399999999998,0.21911,68.54584082216171,22.86227680212899,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL280900374/1342227053/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0434_p2252_00_v1.0_1471818426263.fits.gz
1342227055,EM* LkHA 331,,70,0.517802,2.62415,67.8492582511293,24.18132651481729,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293041/1342227055/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0431_p2411_00_v1.0_1471819552190.fits.gz
1342227057,EM* LkHA 331,,100,0.259712,1.44173,67.8492582511293,24.18132651481729,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL280900377/1342227057/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0431_p2411_00_v1.0_1471818676235.fits.gz
1342227121,HD 117620,85.76329331046313,70,1.12074,15.1275,203.17678238572375,-55.82762565786953,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293842/1342227121/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1333_m5550_00_v1.0_1471821249012.fits.gz
1342227123,HD 120178,133.08490817141336,70,0.749538,3.7887800000000005,207.2882456200996,-54.22847970666804,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293843/1342227123/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1349_m5414_00_v1.0_1471821247715.fits.gz
1342227126,HD 120326,107.41138560687432,70,0.7721989999999999,37.2983,207.4769495362074,-50.24003354536779,level2_5,/data/wyatt_archive/gkennedy/hsa/auto/AIOURL278293844/1342227126/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1350_m5014_00_v1.0_1471821306333.fits.gz
